Model,result,ic3_k,ic3_total_time,ic3_frame_sizes,ic3_solver,ic3_add_sml,ic3_extra_sml,ic3_extra_time_c,ic3_extra_time_c_n1,ic3_extra_time_F,ic3_assert_time,ic3_check_sat_time,ic3_get_unsat_core_time,get_value_time,f_sml,f_reuse_sml,sml_ind_length,sml_ind_mem,sml_init_length,sml_init_mem,i_sml,i_reuse_sml,ic3_extra_time_n0,max_size
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/PRODUCER_CONSUMMER_luke_2,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_5_e3_11_e1_429,invalid,2,0.605,9 1,176,0,0.001,0.153,0.008,0,0.077,0.21,0.001,0.025,92,85,7,8.704,1,3.837,115,9,0.025,63476
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_3_e8_33_e1_856,invalid,1,0.03,0,16,0,0,0,0,0,0.004,0.005,0,0.002,0,0,0,0.021,1,2.492,3,0,0,33188
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_4_e7_592,valid,3,0.051,2 1,40,0,0,0,0,0,0.011,0.012,0,0.003,5,0,1,2.762,1,2.805,12,1,0,33084
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_4_e3_57_e4_1047,valid,2,0.023,1,12,0,0,0,0,0,0.003,0.003,0,0.001,0,0,0,0.021,0,0.021,2,0,0,33420
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_5_e2_405_e2_1083,invalid,2,0.25,10 2,146,0,0,0.027,0.006,0,0.058,0.053,0.002,0.021,71,63,7,6.98,2,4.393,86,7,0.003,35812
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/metros_1_e2_1102_e1_317,valid,4,107.15,20 17 14,852,0,0.003,0.033,0.27,0.057,0.353,105.916,0.006,0.144,314,41,24,48.821,1,6.486,419,21,0.007,445308
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/speed_e7_207_e8_507,valid,2,0.009,0,4,0,0,0,0,0,0.001,0.001,0,0,0,0,0,0.021,0,0.021,0,0,0,29956
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/metros_1_e8_725,valid,2,0.038,1,11,0,0,0,0,0,0.006,0.007,0,0.002,0,0,0,0.021,1,4.744,2,0,0,32928
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_all_e3_1068_e5_882,invalid,0,0.009,,2,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,29436
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_5_e7_244_e3_1071,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/fast_1,valid,3,0.1,2 1,91,0,0,0,0,0,0.027,0.007,0,0.011,12,0,3,10.012,3,9.919,45,13,0,33500
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/metros_3,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/PRODUCER_CONSUMER_1,valid,4,0.106,2 1 0,117,0,0,0.001,0.001,0,0.024,0.035,0,0.008,25,2,5,7.017,2,3.634,48,2,0.001,32856
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/metros_1_e8_725_e1_919,valid,2,0.04,1,11,0,0,0,0,0,0.007,0.008,0,0.002,0,0,0,0.021,1,4.653,2,0,0,32660
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_all_e3_1068,invalid,0,0.01,,2,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,29352
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_all,valid,3,0.183,6 4,131,0,0,0,0,0,0.039,0.073,0.001,0.01,18,0,3,4.702,1,3.315,55,7,0.002,38380
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_all_e3_1068_e1_178,invalid,0,0.012,,2,0,0,0,0,0,0.001,0.002,0,0,0,0,0,0,0,0,0,0,0,29528
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/speed2_e7_223_e7_213,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/metros_2_e2_704_e1_389,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_5_e2_405_e3_473,invalid,2,0.248,10 2,145,0,0,0.026,0.006,0,0.057,0.052,0.001,0.02,71,63,8,7.719,1,3.88,86,8,0.003,35920
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/fast_1_e8_747_e7_692,invalid,0,0.014,,2,0,0,0,0,0,0.001,0.001,0,0.001,0,0,0,0,0,0,0,0,0,29296
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/fast_2_e7_2526_e7_2736,invalid,0,0.017,,2,0,0,0,0,0,0.001,0.001,0,0.001,0,0,0,0,0,0,0,0,0,29692
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_5_e3_661,invalid,2,0.623,10 2,179,0,0.001,0.167,0.009,0,0.088,0.199,0.001,0.026,100,91,8,9.001,1,3.664,116,7,0.023,64040
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_6_e2_589_e2_506,invalid,2,0.213,10 1,172,0,0,0.013,0,0,0.065,0.031,0.001,0.022,90,77,9,8.55,1,3.972,109,11,0.002,33600
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/fast_2,valid,3,0.191,3 1,187,0,0,0,0,0,0.06,0.013,0.001,0.023,30,1,3,12.787,4,14.031,96,21,0,33404
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/metros_4_e3_1091_e3_522,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/metros_2_e2_968,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/PRODUCER_CONSUMER_vt_e3_507,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/PRODUCER_CONSUMER_vt_e7_1059_e8_1111,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/metros_2,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_5_e7_244_e1_823,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_all_e2_142_e7_209,valid,3,0.136,5 4,90,0,0,0,0,0,0.029,0.041,0.001,0.007,10,0,1,3.603,1,2.925,31,4,0.001,34824
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/fast_1_e8_751,valid,3,0.096,2 1,84,0,0,0,0,0,0.026,0.006,0,0.011,10,0,3,9.956,4,10.85,41,12,0,33288
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_2_e7_1027_e7_359,valid,3,0.059,2 1,48,0,0,0,0,0,0.011,0.02,0,0.003,7,0,1,2.775,1,2.675,16,1,0.001,33376
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_4_e7_592_e7_265,valid,3,0.051,2 1,52,0,0,0,0,0,0.012,0.011,0,0.003,7,0,1,3.357,1,2.449,19,2,0.001,33316
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_3_e2_695,valid,2,0.023,1,13,0,0,0,0,0,0.003,0.003,0,0.001,0,0,0,0.021,1,2.583,3,0,0,33528
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/metros_1_e7_606,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/metros_2_e2_704_e7_810,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/metros_2_e2_704_e2_13,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_1_e7_184_e3_299,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_all_e8_856_e1_217,invalid,1,0.025,0,8,0,0,0,0,0,0.002,0.003,0,0.002,0,0,0,0.021,0,0.021,0,0,0,32468
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_5_e7_244_e2_693,invalid,2,0.239,11 3,141,0,0,0.023,0.005,0,0.054,0.052,0.001,0.02,65,56,8,7.373,1,3.845,80,9,0.004,35988
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/metros_5,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_6_e2_893,invalid,2,0.21,10 1,172,0,0,0.013,0,0,0.064,0.031,0.001,0.022,90,77,9,8.55,1,3.972,109,11,0.002,33604
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_5_e2_405_e8_1055,invalid,2,0.237,9 1,141,0,0,0.027,0.006,0,0.055,0.051,0.001,0.019,70,63,7,6.979,2,4.363,84,6,0.003,35616
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/metros_3_e4_987_e2_80,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/metros_1_e2_1102_e7_1163,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_all_e8_856,valid,3,0.21,7 5,157,0,0,0,0,0,0.044,0.08,0.001,0.012,21,0,3,4.916,1,3.381,67,8,0.002,38928
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_all_e8_856_e7_578,valid,3,0.182,6 4,137,0,0,0,0.001,0,0.038,0.071,0.001,0.01,22,0,3,5.054,1,3.127,56,5,0.002,38768
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/metros_4_e2_968_e4_801,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/fast_1_e7_2044_e7_1287,invalid,0,0.015,,2,0,0,0,0,0,0.001,0.001,0,0.001,0,0,0,0,0,0,0,0,0,29276
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/metros_5_e4_1208_e1_337,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/fast_1_e7_2044,invalid,0,0.013,,2,0,0,0,0,0,0.001,0.001,0,0.001,0,0,0,0,0,0,0,0,0,29156
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_3_e7_626,valid,3,0.055,2 1,50,0,0,0,0,0,0.01,0.016,0,0.003,7,0,2,3.491,1,2.798,16,0,0.001,33184
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/cd_e7_8,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/metros_1_e1_846_e2_1394,valid,4,192.613,10 5 2,1200,0,0.004,0.04,0.192,0.039,0.448,191.332,0.006,0.143,488,46,21,43.29,1,6.506,611,41,0.009,670728
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/metros_3_e3_1275_e7_529,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/metros_1_e1_846_e7_397,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_5,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/speed2_e8_449_e7_353,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_4_e8_118_e3_514,invalid,0,0.009,,2,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,29456
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_4_e8_118_e7_178,valid,3,0.046,3 2,40,0,0,0,0,0,0.01,0.01,0,0.003,10,1,1,2.762,1,2.823,12,1,0,33036
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/metros_4_e1_821_e5_911,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/metros_4_e2_968_e5_991,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_5_e3_11_e5_24,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/speed2_e8_449,valid,3,0.049,2 1,48,0,0,0,0,0,0.01,0.008,0,0.004,8,0,1,2.64,1,2.214,16,0,0,33220
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/speed2,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/metros_1_e8_725_e2_1144,valid,2,0.039,1,11,0,0,0,0,0,0.007,0.008,0,0.002,0,0,0,0.021,1,4.764,2,0,0,33716
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/metros_4_e3_1025,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/speed_e7_207,valid,2,0.008,0,4,0,0,0,0,0,0.001,0.001,0,0,0,0,0,0.021,0,0.021,0,0,0,29816
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/metros_4_e3_1091_e2_1317,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/metros_1_e2_1102_e2_943,valid,3,2.043,12 11,195,0,0,0,0.004,0,0.098,1.791,0.002,0.022,51,5,7,17.324,1,5.32,88,11,0.005,90900
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/metros_3_e3_1275_e2_454,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/metros_1,valid,4,44.558,16 14 11,684,0,0.003,0.036,0.137,0.001,0.296,43.689,0.007,0.098,256,36,21,41.781,1,6.127,337,21,0.007,314712
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_all_e1_618,invalid,1,0.081,4,48,0,0,0,0,0,0.02,0.016,0.001,0.004,0,0,0,0.021,1,3.071,17,4,0.002,33476
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/speed2_e7_496,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/speed2_e8_449_e8_517,valid,3,0.075,7 4,91,0,0,0,0,0,0.023,0.014,0.001,0.004,17,1,1,2.448,1,2.428,36,7,0.001,33084
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_4_e3_57_e5_999,invalid,0,0.009,,2,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,29408
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/metros_4_e2_968_e2_1166,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/rtp_vt,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/swimmingpool_9,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/rtp_2,valid,2,0.049,2,20,0,0,0,0,0,0.005,0.008,0,0.003,0,0,0,0.021,1,4.541,5,0,0,53384
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/swimmingpool_6_e7_399,invalid,4,2.272,10 7 3 1,516,0,0.001,0.244,0.048,0.004,0.169,1.499,0.003,0.067,265,104,11,20.978,1,3.688,269,0,0,168264
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/rtp_all_e7_2500,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/rtp_10,valid,4,0.117,2 1 0,104,0,0,0,0.001,0,0.022,0.035,0,0.01,19,2,4,9.183,1,4.858,41,2,0.001,55600
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/peterson_3,valid,4,0.136,2 1 0,98,0,0,0.001,0.001,0,0.021,0.042,0,0.011,18,2,3,11.853,1,6.257,40,4,0.001,57820
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/rtp_all,valid,4,4.874,16 8 0,2035,0,0.008,0.033,0.177,0.028,0.63,2.877,0.002,0.267,565,16,23,34.825,1,6.398,1029,60,0.006,145380
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/rtp_4,valid,4,0.115,2 1 0,102,0,0,0.001,0,0,0.024,0.035,0,0.009,19,2,3,8.505,1,4.734,42,4,0.001,53328
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/rtp_7,valid,4,0.12,2 1 0,104,0,0,0.001,0.001,0,0.022,0.036,0,0.01,19,2,4,9.298,1,4.87,41,2,0.001,55564
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/swimmingpool_6_e7_10_e7_341,invalid,4,1.063,8 6 3 1,349,0,0.001,0.106,0.026,0.003,0.109,0.585,0.002,0.054,169,70,10,17.396,1,3.744,171,0,0,93592
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/peterson_vt,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/rtp_5,valid,4,0.115,2 1 0,96,0,0,0,0,0,0.021,0.035,0,0.009,17,2,3,7.314,1,4.785,39,4,0.001,53540
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/rtp_1,valid,2,0.038,1,13,0,0,0,0,0,0.003,0.008,0,0.002,0,0,0,0.021,1,4.649,3,0,0,55544
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/readwrit,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/swimmingpool_1,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/peterson_all,valid,4,1.038,8 4 0,583,0,0.001,0.01,0.038,0.004,0.146,0.511,0.001,0.076,147,9,13,29.5,1,6.958,287,23,0.003,62212
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/rtp_3,valid,4,0.115,2 1 0,102,0,0,0.001,0,0,0.023,0.034,0,0.009,19,2,3,8.418,1,4.738,42,4,0.001,53376
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/swimmingpool_8,invalid,3,0.379,5 2 1,126,0,0,0.089,0.005,0,0.05,0.123,0.001,0.02,55,43,4,10.739,1,4.765,66,2,0.002,47772
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/peterson_2,valid,4,0.128,2 1 0,93,0,0,0.001,0,0,0.021,0.038,0,0.01,16,1,2,9.736,1,6.179,40,7,0.001,55700
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/peterson_1,valid,4,0.132,2 1 0,96,0,0,0.001,0.001,0,0.021,0.04,0,0.011,18,2,3,10.137,1,6.26,38,3,0.001,55696
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/rtp_8,valid,4,0.114,2 1 0,102,0,0,0.001,0,0,0.023,0.033,0,0.009,19,2,3,9.137,1,4.737,42,4,0.001,53508
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/swimmingpool_4_e7_2197,invalid,2,0.114,3 1,60,0,0,0,0,0,0.019,0.035,0,0.008,15,0,0,0.021,1,3.762,17,0,0,37952
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/rtp_10_e7_106_e7_2564,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/peterson_1_e7_4234,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/swimmingpool_2,invalid,0,0.015,,2,0,0,0,0,0,0.001,0.005,0,0,0,0,0,0,0,0,0,0,0,32268
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/peterson_4,valid,4,0.134,2 1 0,98,0,0,0.001,0,0,0.019,0.041,0,0.011,18,2,3,11.481,1,6.26,40,4,0.001,55596
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/swimmingpool_7,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/swimmingpool_4,invalid,2,0.07,2 1,22,0,0,0,0,0,0.009,0.016,0,0.007,0,0,0,0.021,0,0.021,0,0,0,33576
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/rtp_6,valid,4,0.111,2 1 0,102,0,0,0.001,0,0,0.022,0.032,0,0.009,19,2,3,7.779,1,4.729,42,4,0.001,53564
